buyer_id,seller_id,price,qty,taker_side
1211,816,100.38,5,BUY
1235,816,100.38,7,BUY
1018,895,100.38,30,BUY
1018,923,100.38,34,BUY
1065,923,100.38,4,BUY
1065,935,100.38,19,BUY
1105,935,100.38,42,BUY
1105,996,100.38,28,BUY
1120,996,100.38,66,BUY
1120,1006,100.38,1,BUY
1123,1006,100.38,25,BUY
1132,1006,100.38,21,BUY
1171,1006,100.38,27,BUY
1171,1008,100.38,57,BUY
1003,1008,100.38,2,BUY
1020,1008,100.38,2,BUY
1020,1028,100.38,14,BUY
1020,773,100.38,62,BUY
1050,773,100.38,7,BUY
1091,773,100.38,5,BUY
1091,776,100.38,1,BUY
1091,804,100.38,34,BUY
1191,804,100.38,1,BUY
1237,804,100.38,57,BUY
1237,806,100.38,7,BUY
