timestamp,order_id,type,side,price,qty
3350948,667,LIMIT,SELL,99.98,26
3354895,668,IOC,BUY,99.99,80
3360828,669,LIMIT,SELL,100.11,79
3361036,670,LIMIT,BUY,99.93,41
3369202,671,IOC,SELL,100.06,98
3377676,672,LIMIT,SELL,100.00,62
3386635,673,IOC,SELL,100.07,90
3395225,674,LIMIT,BUY,99.95,13
3400656,675,IOC,BUY,100.00,61
3406377,676,LIMIT,BUY,99.99,47
3413040,677,LIMIT,BUY,100.01,13
3417562,678,LIMIT,SELL,100.00,20
3425411,679,LIMIT,BUY,99.96,69
3430683,680,LIMIT,SELL,100.12,13
3433459,681,IOC,BUY,100.02,47
3439462,682,IOC,BUY,100.07,45
3442821,683,LIMIT,SELL,100.12,46
3448247,684,LIMIT,SELL,100.14,79
3453041,685,MARKET,SELL,,82
3458668,686,LIMIT,BUY,100.05,21
3464397,687,LIMIT,BUY,100.00,35
3471786,688,IOC,SELL,100.15,53
3474627,689,CANCEL,,275,
3478849,690,LIMIT,BUY,100.07,13
3479994,691,LIMIT,BUY,99.98,98
3481457,692,LIMIT,BUY,100.00,40
3485314,693,LIMIT,SELL,100.06,4
3485989,694,IOC,BUY,99.98,35
3495076,695,MARKET,SELL,,23
3504856,696,LIMIT,SELL,100.16,82
3513701,697,LIMIT,SELL,100.15,40
3519793,698,LIMIT,BUY,100.04,45
3524591,699,CANCEL,,557,
3532507,700,LIMIT,SELL,100.08,71
3538728,701,IOC,BUY,100.00,49
3542442,702,LIMIT,BUY,99.97,89
3546996,703,LIMIT,SELL,100.09,24
3549334,704,LIMIT,SELL,100.17,63
3552510,705,LIMIT,SELL,100.07,37
3557020,706,LIMIT,BUY,100.07,64
3560678,707,LIMIT,SELL,100.15,90
3561297,708,IOC,SELL,100.04,10
3570296,709,LIMIT,SELL,100.08,16
3574474,710,MARKET,BUY,,5
3577837,711,LIMIT,SELL,100.15,50
3583050,712,LIMIT,SELL,100.16,67
3585151,713,LIMIT,BUY,100.03,15
3589117,714,LIMIT,BUY,100.05,51
3593199,715,LIMIT,BUY,99.98,99
3594765,716,LIMIT,SELL,100.05,8
3600689,717,LIMIT,SELL,100.03,41
3609937,718,LIMIT,SELL,100.08,3
3616226,719,LIMIT,SELL,100.12,72
3621154,720,LIMIT,SELL,100.10,94
3628928,721,IOC,SELL,100.06,68
3631567,722,IOC,SELL,100.13,49
3634706,723,LIMIT,BUY,99.98,93
3635843,724,LIMIT,BUY,99.96,99
3644978,725,LIMIT,BUY,100.02,67
3646170,726,IOC,BUY,100.01,5
3655625,727,LIMIT,BUY,99.93,33
3656529,728,LIMIT,BUY,99.99,84
3664680,729,IOC,BUY,99.97,72
3671594,730,LIMIT,BUY,99.94,6
3672847,731,LIMIT,BUY,100.01,93
3676731,732,LIMIT,SELL,100.06,72
3685975,733,LIMIT,SELL,100.11,90
3693072,734,LIMIT,BUY,99.97,85
3695763,735,LIMIT,SELL,100.12,42
3701953,736,LIMIT,SELL,100.07,73
3710992,737,LIMIT,SELL,100.11,58
3717597,738,LIMIT,SELL,100.06,1
3722617,739,LIMIT,BUY,99.96,71
3731093,740,IOC,BUY,100.03,20
3733460,741,IOC,BUY,99.96,12
3742906,742,IOC,SELL,100.09,23
3751005,743,LIMIT,SELL,100.11,83
3756026,744,LIMIT,SELL,100.09,54
3758100,745,LIMIT,SELL,100.03,82
3764466,746,LIMIT,BUY,99.96,20
3765393,747,MARKET,SELL,,97
3775243,748,LIMIT,BUY,99.97,17
3780850,749,LIMIT,BUY,99.94,98
3783159,750,LIMIT,BUY,99.88,79
3791848,751,LIMIT,SELL,100.07,12
3793791,752,LIMIT,BUY,99.87,84
3794287,753,LIMIT,BUY,99.89,80
3796776,754,IOC,BUY,99.94,97
3798281,755,LIMIT,SELL,100.02,2
3804005,756,LIMIT,BUY,99.98,95
3812919,757,LIMIT,SELL,100.07,94
3815334,758,LIMIT,BUY,99.88,6
3819619,759,LIMIT,SELL,99.98,60
3819855,760,IOC,SELL,100.01,38
3826287,761,LIMIT,SELL,99.98,63
3836169,762,LIMIT,SELL,100.01,6
3840322,763,LIMIT,BUY,99.99,45
3846187,764,LIMIT,SELL,100.05,8
3850508,765,IOC,SELL,99.96,36
3854303,766,IOC,SELL,99.97,67
3858129,767,LIMIT,BUY,99.90,43
3865588,768,LIMIT,BUY,99.96,18
3870750,769,IOC,SELL,100.03,84
3880104,770,LIMIT,SELL,100.02,24
3885407,771,LIMIT,BUY,99.93,53
3890477,772,IOC,SELL,100.05,20
3893656,773,LIMIT,SELL,100.05,78
3903046,774,LIMIT,BUY,100.00,89
3910954,775,IOC,BUY,99.97,50
3919105,776,LIMIT,BUY,99.99,35
3925972,777,LIMIT,BUY,99.97,57
3934099,778,IOC,SELL,100.01,78
3940431,779,LIMIT,SELL,100.09,68
3941161,780,LIMIT,SELL,99.99,67
3950073,781,LIMIT,SELL,100.01,25
3954943,782,IOC,SELL,100.03,55
3959866,783,LIMIT,SELL,99.95,58
3961447,784,LIMIT,SELL,100.09,18
3967987,785,LIMIT,BUY,99.96,59
3969564,786,LIMIT,SELL,100.02,12
3971534,787,LIMIT,BUY,99.91,79
3974253,788,LIMIT,SELL,100.10,85
3976812,789,LIMIT,SELL,99.98,40
3984223,790,LIMIT,SELL,100.01,80
3988469,791,LIMIT,BUY,99.98,28
3998216,792,LIMIT,BUY,100.01,32
4007283,793,LIMIT,SELL,100.05,19
4008285,794,CANCEL,,42,
4017856,795,LIMIT,SELL,99.99,23
4020599,796,LIMIT,SELL,100.11,23
4028159,797,LIMIT,BUY,99.96,48
4034467,798,LIMIT,SELL,99.99,18
4036566,799,LIMIT,SELL,100.06,79
4037619,800,LIMIT,SELL,100.10,93
4042424,801,IOC,BUY,99.92,46
4044649,802,LIMIT,SELL,100.05,79
4048561,803,MARKET,BUY,,4
4056277,804,LIMIT,SELL,100.09,53
4057122,805,LIMIT,SELL,100.01,89
4061836,806,LIMIT,BUY,100.01,15
4067396,807,LIMIT,SELL,100.01,25
4072911,808,IOC,BUY,100.01,83
4075235,809,LIMIT,SELL,100.08,60
4082117,810,LIMIT,SELL,100.08,72
4090996,811,LIMIT,BUY,99.98,49
4099849,812,LIMIT,BUY,99.99,91
4105101,813,LIMIT,BUY,99.98,58
4110159,814,LIMIT,BUY,100.00,12
4117529,815,LIMIT,SELL,100.02,62
4126208,816,LIMIT,SELL,100.00,87
4128482,817,CANCEL,,442,
4137140,818,LIMIT,BUY,100.02,43
4144889,819,LIMIT,SELL,100.05,74
4150103,820,LIMIT,BUY,99.95,41
4157430,821,LIMIT,BUY,100.08,72
4165952,822,LIMIT,SELL,100.09,74
4170063,823,LIMIT,SELL,100.05,17
4170638,824,LIMIT,BUY,100.07,51
4173670,825,IOC,SELL,100.12,79
4179596,826,IOC,SELL,100.13,11
4187325,827,LIMIT,SELL,100.06,59
4192510,828,LIMIT,BUY,100.00,19
4196837,829,LIMIT,SELL,100.10,59
4204924,830,LIMIT,BUY,100.07,78
4214439,831,LIMIT,SELL,100.11,72
4215701,832,LIMIT,BUY,99.95,32
4224778,833,LIMIT,BUY,99.95,56
4232010,834,LIMIT,SELL,100.00,10
4241517,835,LIMIT,SELL,100.07,57
4244503,836,LIMIT,SELL,100.15,99
4250811,837,LIMIT,BUY,100.02,75
4250914,838,LIMIT,BUY,99.95,74
4258340,839,LIMIT,BUY,100.00,56
4264080,840,LIMIT,SELL,100.08,38
4265202,841,LIMIT,BUY,99.99,15
4269925,842,LIMIT,SELL,100.11,92
4276296,843,LIMIT,BUY,100.06,25
4285496,844,IOC,SELL,100.00,17
4287796,845,LIMIT,BUY,100.01,11
4290144,846,LIMIT,BUY,99.94,55
4293189,847,LIMIT,SELL,100.08,24
4300248,848,LIMIT,SELL,100.13,35
4307079,849,LIMIT,BUY,100.07,91
4313217,850,LIMIT,SELL,99.99,68
4317895,851,LIMIT,SELL,100.01,81
4319274,852,LIMIT,SELL,100.10,69
4319550,853,LIMIT,BUY,99.97,46
4324477,854,CANCEL,,670,
4329558,855,LIMIT,BUY,100.01,74
4330503,856,LIMIT,SELL,100.01,11
4332680,857,IOC,BUY,100.06,36
4336989,858,LIMIT,SELL,99.98,48
4339962,859,LIMIT,BUY,100.00,44
4341444,860,LIMIT,SELL,100.08,99
4347821,861,LIMIT,SELL,100.07,7
4352252,862,LIMIT,BUY,99.96,61
4361076,863,LIMIT,BUY,99.92,56
4361370,864,LIMIT,BUY,99.92,88
4362142,865,LIMIT,SELL,100.08,35
4363852,866,LIMIT,BUY,99.99,94
4373597,867,LIMIT,SELL,100.09,71
4373870,868,IOC,BUY,100.03,88
4381276,869,LIMIT,BUY,100.07,12
4382307,870,LIMIT,SELL,100.05,91
4384372,871,LIMIT,SELL,100.04,15
4387490,872,LIMIT,SELL,100.06,99
4394585,873,LIMIT,SELL,100.03,36
4395707,874,LIMIT,BUY,99.96,23
4403025,875,LIMIT,SELL,99.94,99
4410190,876,LIMIT,SELL,100.00,5
4411484,877,CANCEL,,566,
4414022,878,CANCEL,,49,
4420519,879,LIMIT,SELL,100.09,91
4428658,880,LIMIT,SELL,100.02,70
4432458,881,LIMIT,SELL,100.06,52
4433462,882,MARKET,BUY,,69
4439133,883,LIMIT,BUY,100.06,85
4442362,884,LIMIT,BUY,99.95,11
4449637,885,LIMIT,BUY,99.93,31
4457752,886,LIMIT,SELL,100.11,3
4458458,887,LIMIT,SELL,100.07,84
4467128,888,LIMIT,SELL,99.99,30
4468408,889,LIMIT,BUY,100.00,32
4470646,890,IOC,BUY,99.89,9
4472488,891,LIMIT,SELL,99.98,55
4478115,892,MARKET,SELL,,42
4480194,893,LIMIT,BUY,99.95,98
4481040,894,LIMIT,BUY,100.02,22
4487200,895,LIMIT,SELL,99.99,81
4493462,896,CANCEL,,555,
4494884,897,LIMIT,SELL,100.06,89
4497063,898,LIMIT,SELL,100.01,79
4497779,899,LIMIT,SELL,99.96,45
4504740,900,LIMIT,SELL,99.95,98
4513682,901,LIMIT,SELL,99.98,25
4515628,902,LIMIT,SELL,100.00,21
4516434,903,LIMIT,BUY,99.91,6
4518244,904,IOC,BUY,99.91,66
4520245,905,LIMIT,SELL,100.02,30
4522149,906,LIMIT,SELL,100.03,29
4523453,907,LIMIT,SELL,99.92,59
4526470,908,LIMIT,SELL,100.01,26
4532073,909,LIMIT,BUY,99.99,59
4539025,910,LIMIT,SELL,100.06,22
4548596,911,IOC,BUY,99.88,28
4558388,912,LIMIT,BUY,99.92,32
4563850,913,LIMIT,SELL,100.06,1
4570794,914,CANCEL,,536,
4579155,915,IOC,SELL,99.95,31
4580616,916,CANCEL,,816,
4587378,917,LIMIT,BUY,99.96,3
4595338,918,LIMIT,BUY,99.88,4
4602890,919,LIMIT,SELL,99.96,81
4610597,920,CANCEL,,708,
4611855,921,LIMIT,SELL,100.03,90
4620842,922,LIMIT,SELL,100.04,95
4621840,923,IOC,BUY,100.01,47
4629564,924,LIMIT,BUY,99.96,72
4633018,925,LIMIT,SELL,100.08,90
4636555,926,LIMIT,BUY,99.89,88
4643584,927,LIMIT,BUY,99.89,16
4651387,928,LIMIT,SELL,100.08,48
4652562,929,IOC,BUY,99.95,37
4653922,930,LIMIT,SELL,100.02,67
4654393,931,MARKET,SELL,,17
4662257,932,LIMIT,SELL,100.00,3
4666163,933,LIMIT,BUY,99.92,63
4675984,934,LIMIT,SELL,100.08,17
4681105,935,LIMIT,BUY,99.97,19
4686990,936,MARKET,SELL,,21
4695860,937,MARKET,SELL,,89
4698474,938,LIMIT,SELL,100.06,34
4704630,939,LIMIT,BUY,99.92,19
4710839,940,MARKET,SELL,,16
4711347,941,LIMIT,BUY,99.92,20
4711517,942,LIMIT,SELL,100.03,61
4716365,943,LIMIT,SELL,100.08,94
4723708,944,LIMIT,BUY,100.03,71
4725722,945,LIMIT,SELL,100.00,42
4726723,946,LIMIT,SELL,100.03,26
4727192,947,LIMIT,BUY,99.97,63
4732498,948,LIMIT,BUY,99.94,19
4739604,949,LIMIT,BUY,99.93,72
4741139,950,IOC,SELL,100.09,37
4743922,951,MARKET,BUY,,54
4746308,952,LIMIT,BUY,99.92,43
4747491,953,LIMIT,BUY,100.06,35
4754382,954,LIMIT,SELL,100.05,24
4760736,955,LIMIT,SELL,100.11,39
4768931,956,LIMIT,BUY,100.03,39
4776773,957,LIMIT,BUY,100.06,83
4780882,958,MARKET,BUY,,96
4786909,959,LIMIT,SELL,100.11,89
4788968,960,LIMIT,BUY,99.93,8
4791462,961,IOC,BUY,100.05,47
4798435,962,MARKET,BUY,,38
4807212,963,LIMIT,BUY,100.01,77
4810050,964,IOC,SELL,100.08,35
4816089,965,CANCEL,,591,
4820799,966,LIMIT,BUY,100.02,28
4823431,967,IOC,SELL,100.13,69
4832560,968,IOC,BUY,100.02,17
4832944,969,LIMIT,BUY,99.94,67
4838648,970,LIMIT,SELL,100.03,89
4841080,971,LIMIT,BUY,99.97,89
4843010,972,CANCEL,,133,
4843647,973,LIMIT,BUY,100.08,6
4844832,974,CANCEL,,121,
4846960,975,LIMIT,SELL,100.04,4
4848547,976,LIMIT,BUY,100.00,21
4856849,977,LIMIT,SELL,100.02,98
4857178,978,LIMIT,SELL,100.02,1
4858894,979,IOC,SELL,100.16,24
4866197,980,LIMIT,SELL,100.13,28
4874722,981,LIMIT,SELL,100.06,67
4877048,982,LIMIT,BUY,100.04,42
4885236,983,LIMIT,SELL,100.14,29
4894411,984,MARKET,BUY,,9
4902304,985,LIMIT,BUY,100.04,51
4909581,986,LIMIT,BUY,99.96,14
4912445,987,LIMIT,SELL,100.08,55
4920722,988,LIMIT,SELL,100.11,46
4928617,989,MARKET,SELL,,66
4933286,990,LIMIT,BUY,100.00,81
4935591,991,LIMIT,BUY,100.07,87
4941047,992,LIMIT,BUY,100.07,99
4949211,993,LIMIT,SELL,100.08,70
4954940,994,LIMIT,BUY,99.96,16
4961325,995,IOC,BUY,100.04,72
4966390,996,LIMIT,BUY,99.96,63
4968282,997,LIMIT,SELL,100.11,61
4977593,998,LIMIT,BUY,99.96,79
4983472,999,LIMIT,BUY,100.00,47
4989287,1000,LIMIT,SELL,100.10,13
4996401,1001,LIMIT,BUY,99.99,31
5001614,1002,IOC,BUY,99.97,22
5002036,1003,CANCEL,,743,
5009057,1004,IOC,BUY,99.93,3
5014342,1005,LIMIT,SELL,100.05,89
5017815,1006,LIMIT,SELL,100.13,39
5023867,1007,LIMIT,SELL,100.05,69
5027474,1008,CANCEL,,653,
5034160,1009,LIMIT,SELL,100.13,13
5043957,1010,LIMIT,SELL,100.07,45
5045313,1011,LIMIT,SELL,100.12,41
5048691,1012,LIMIT,SELL,100.12,24
5049095,1013,LIMIT,BUY,99.95,35
5057923,1014,IOC,SELL,100.04,67
5061310,1015,LIMIT,BUY,99.98,56
5068131,1016,IOC,BUY,99.96,35
5072933,1017,LIMIT,SELL,100.05,20
5076177,1018,LIMIT,SELL,100.06,26
5078887,1019,CANCEL,,886,
5083538,1020,LIMIT,SELL,100.13,3
5084544,1021,LIMIT,SELL,100.12,47
5086123,1022,IOC,SELL,100.15,95
5094419,1023,LIMIT,SELL,100.14,33
5102652,1024,LIMIT,BUY,99.99,75
5109140,1025,LIMIT,SELL,100.07,23
5112747,1026,LIMIT,BUY,99.97,69
5118986,1027,LIMIT,SELL,100.09,36
5121460,1028,LIMIT,SELL,100.01,5
5122455,1029,LIMIT,BUY,100.00,82
5128500,1030,LIMIT,SELL,100.13,50
5128728,1031,LIMIT,SELL,100.07,97
5132685,1032,IOC,BUY,99.99,99
5139441,1033,LIMIT,BUY,99.97,61
5146306,1034,LIMIT,BUY,100.03,21
5150681,1035,LIMIT,SELL,100.11,59
5151229,1036,LIMIT,BUY,100.02,1
5157893,1037,LIMIT,SELL,100.04,67
5160124,1038,LIMIT,SELL,100.13,95
5162411,1039,LIMIT,SELL,100.09,11
5169302,1040,LIMIT,BUY,99.95,29
5169741,1041,IOC,SELL,100.07,60
5173089,1042,IOC,BUY,99.95,34
5175634,1043,IOC,BUY,99.99,99
5183167,1044,LIMIT,BUY,100.01,37
5191363,1045,LIMIT,BUY,100.01,94
5194565,1046,LIMIT,BUY,100.01,31
5202053,1047,LIMIT,SELL,100.07,61
5204335,1048,MARKET,BUY,,28
5210718,1049,LIMIT,BUY,100.06,7
5216271,1050,LIMIT,BUY,99.96,91
5217116,1051,MARKET,SELL,,17
5226383,1052,LIMIT,BUY,99.98,17
5227951,1053,LIMIT,BUY,100.06,17
5236230,1054,IOC,SELL,100.11,34
5240651,1055,LIMIT,BUY,99.98,98
5243229,1056,IOC,SELL,100.10,20
5244223,1057,CANCEL,,309,
5247002,1058,LIMIT,SELL,100.07,57
5252943,1059,LIMIT,BUY,100.11,19
5255068,1060,LIMIT,BUY,99.97,35
5264396,1061,LIMIT,SELL,100.15,99
5273847,1062,IOC,BUY,100.04,43
5274372,1063,MARKET,BUY,,48
5284144,1064,LIMIT,BUY,100.09,91
5292105,1065,MARKET,SELL,,1
5297602,1066,LIMIT,SELL,100.16,17
5301165,1067,IOC,BUY,100.04,71
5311132,1068,LIMIT,BUY,99.99,12
5311568,1069,LIMIT,SELL,100.09,16
5316559,1070,LIMIT,SELL,100.16,17
5322541,1071,IOC,SELL,100.13,61
5327039,1072,LIMIT,SELL,100.16,24
5334251,1073,LIMIT,SELL,100.10,83
5336891,1074,LIMIT,SELL,100.03,56
5338288,1075,LIMIT,BUY,100.08,32
5346958,1076,LIMIT,SELL,100.15,14
5355424,1077,LIMIT,SELL,100.11,46
5359699,1078,LIMIT,BUY,99.98,23
5362784,1079,CANCEL,,481,
5367760,1080,LIMIT,SELL,100.11,44
5370926,1081,LIMIT,SELL,100.08,56
5379781,1082,CANCEL,,745,
5387698,1083,LIMIT,SELL,100.15,39
5393708,1084,MARKET,SELL,,39
5395243,1085,CANCEL,,140,
5395603,1086,LIMIT,BUY,100.04,84
5399664,1087,LIMIT,SELL,100.05,99
5407356,1088,LIMIT,BUY,99.99,63
5415180,1089,LIMIT,BUY,100.03,7
5420749,1090,IOC,SELL,100.21,38
5421455,1091,LIMIT,SELL,100.20,30
5422549,1092,LIMIT,BUY,100.17,54
5430404,1093,LIMIT,SELL,100.19,3
5433147,1094,LIMIT,BUY,100.08,76
5438803,1095,IOC,SELL,100.17,93
5445298,1096,IOC,SELL,100.20,21
5448792,1097,LIMIT,SELL,100.11,21
5456955,1098,LIMIT,SELL,100.16,72
5457825,1099,LIMIT,BUY,100.09,65
5458448,1100,LIMIT,BUY,100.03,29
5466516,1101,LIMIT,BUY,100.16,35
5469092,1102,IOC,SELL,100.12,57
5476681,1103,LIMIT,SELL,100.22,14
5485996,1104,LIMIT,SELL,100.14,94
5490882,1105,LIMIT,BUY,100.08,83
5496941,1106,LIMIT,SELL,100.18,99
5497148,1107,IOC,BUY,100.09,35
5503349,1108,LIMIT,SELL,100.20,54
5507187,1109,LIMIT,SELL,100.20,88
5513214,1110,LIMIT,SELL,100.20,9
5514703,1111,LIMIT,SELL,100.18,98
5515410,1112,LIMIT,SELL,100.06,92
5524026,1113,LIMIT,SELL,100.16,93
5529265,1114,CANCEL,,332,
5538012,1115,LIMIT,BUY,100.02,80
5545356,1116,IOC,SELL,100.15,39
5546836,1117,LIMIT,SELL,100.09,37
5550437,1118,LIMIT,SELL,100.12,76
5554775,1119,LIMIT,SELL,100.18,94
5555857,1120,LIMIT,SELL,100.11,16
5563309,1121,LIMIT,BUY,100.06,73
5572146,1122,LIMIT,BUY,100.06,87
5574539,1123,LIMIT,BUY,100.06,25
5580558,1124,LIMIT,BUY,100.14,8
5587619,1125,LIMIT,BUY,100.07,52
5597356,1126,LIMIT,SELL,100.23,57
5605476,1127,LIMIT,BUY,100.08,92
5613075,1128,LIMIT,SELL,100.15,59
5620930,1129,LIMIT,SELL,100.20,15
5623010,1130,LIMIT,SELL,100.11,48
5628078,1131,CANCEL,,339,
5630506,1132,LIMIT,SELL,100.18,28
5633605,1133,LIMIT,BUY,100.12,54
5641588,1134,LIMIT,SELL,100.21,93
5643863,1135,LIMIT,BUY,100.05,20
5649291,1136,LIMIT,BUY,100.07,95
5653935,1137,IOC,SELL,100.20,72
5656063,1138,LIMIT,SELL,100.16,73
5664711,1139,LIMIT,SELL,100.11,24
5665121,1140,LIMIT,SELL,100.25,57
5666607,1141,LIMIT,BUY,100.15,44
5673867,1142,CANCEL,,725,
5680225,1143,LIMIT,BUY,100.16,24
5684512,1144,LIMIT,SELL,100.16,79
5689941,1145,LIMIT,BUY,100.16,53
5695352,1146,IOC,SELL,100.14,97
5705233,1147,LIMIT,SELL,100.17,35
5706326,1148,LIMIT,BUY,100.20,30
5706731,1149,MARKET,SELL,,32
5715919,1150,LIMIT,SELL,100.24,27
5718351,1151,MARKET,SELL,,69
5725393,1152,LIMIT,BUY,100.05,38
5728235,1153,LIMIT,SELL,100.23,81
5731820,1154,LIMIT,BUY,100.07,9
5736845,1155,LIMIT,SELL,100.20,79
5745215,1156,LIMIT,SELL,100.21,97
5752732,1157,LIMIT,BUY,100.06,43
5753092,1158,LIMIT,SELL,100.17,2
5756035,1159,IOC,SELL,100.25,11
5757405,1160,IOC,SELL,100.18,46
5763671,1161,LIMIT,BUY,100.15,16
5771351,1162,LIMIT,BUY,100.11,88
5777313,1163,IOC,SELL,100.20,30
5785503,1164,CANCEL,,1109,
5789028,1165,IOC,SELL,100.26,25
5798396,1166,LIMIT,BUY,100.15,17
5802749,1167,IOC,SELL,100.22,25
5803227,1168,LIMIT,SELL,100.26,59
5803359,1169,LIMIT,SELL,100.15,56
5810125,1170,LIMIT,BUY,100.16,93
5813903,1171,LIMIT,BUY,100.20,74
5814418,1172,LIMIT,SELL,100.24,26
5817212,1173,LIMIT,SELL,100.17,4
5827020,1174,IOC,SELL,100.28,31
5832703,1175,IOC,SELL,100.22,100
5842632,1176,LIMIT,SELL,100.22,8
5843278,1177,IOC,SELL,100.21,57
5844275,1178,LIMIT,BUY,100.11,7
5849206,1179,LIMIT,SELL,100.30,85
5849479,1180,LIMIT,BUY,100.18,44
5850004,1181,LIMIT,BUY,100.24,92
5851210,1182,IOC,SELL,100.16,33
5857132,1183,LIMIT,BUY,100.19,8
5859323,1184,LIMIT,SELL,100.25,75
5868289,1185,LIMIT,BUY,100.14,2
5876870,1186,LIMIT,BUY,100.11,7
5883885,1187,MARKET,SELL,,26
5885105,1188,LIMIT,SELL,100.30,89
5890630,1189,LIMIT,BUY,100.14,21
5892447,1190,LIMIT,BUY,100.19,82
5896201,1191,LIMIT,BUY,100.14,95
5902459,1192,LIMIT,SELL,100.22,46
5903050,1193,LIMIT,BUY,100.14,6
5903636,1194,LIMIT,BUY,100.17,44
5912821,1195,LIMIT,BUY,100.18,3
5915169,1196,LIMIT,BUY,100.15,59
5919203,1197,LIMIT,BUY,100.10,56
5920374,1198,IOC,BUY,100.24,49
5926605,1199,LIMIT,SELL,100.30,76
5929803,1200,LIMIT,BUY,100.15,17
5938230,1201,IOC,BUY,100.23,85
5939392,1202,LIMIT,SELL,100.26,64
5947993,1203,LIMIT,BUY,100.12,61
5952489,1204,LIMIT,SELL,100.24,29
5955914,1205,LIMIT,BUY,100.13,74
5958589,1206,LIMIT,SELL,100.20,38
5965971,1207,LIMIT,BUY,100.14,55
5973462,1208,LIMIT,SELL,100.27,4
5976504,1209,LIMIT,BUY,100.15,65
5985005,1210,LIMIT,BUY,100.18,10
5991007,1211,LIMIT,BUY,100.13,25
6001003,1212,MARKET,SELL,,95
6010001,1213,CANCEL,,686,
6014718,1214,LIMIT,BUY,100.08,97
6015012,1215,LIMIT,SELL,100.15,30
6018829,1216,LIMIT,BUY,100.09,97
6026608,1217,LIMIT,SELL,100.22,55
6033551,1218,LIMIT,SELL,100.28,17
6038657,1219,CANCEL,,807,
6044324,1220,LIMIT,SELL,100.27,39
6049766,1221,LIMIT,BUY,100.20,73
6059745,1222,LIMIT,BUY,100.11,9
6068602,1223,LIMIT,BUY,100.13,12
6071510,1224,LIMIT,BUY,100.10,4
6074668,1225,IOC,BUY,100.13,85
6083359,1226,LIMIT,BUY,100.09,51
6086031,1227,LIMIT,BUY,100.09,27
6088259,1228,LIMIT,SELL,100.19,78
6097781,1229,LIMIT,SELL,100.21,26
6098002,1230,LIMIT,SELL,100.20,68
6103490,1231,IOC,BUY,100.14,37
6111066,1232,IOC,SELL,100.19,54
6115247,1233,LIMIT,BUY,100.13,90
6124663,1234,IOC,BUY,100.06,38
6125856,1235,LIMIT,BUY,100.06,16
6131997,1236,LIMIT,BUY,100.07,27
6140388,1237,LIMIT,SELL,100.17,96
6147030,1238,LIMIT,BUY,100.12,42
6154736,1239,LIMIT,SELL,100.19,18
6162549,1240,IOC,BUY,100.11,23
6167468,1241,LIMIT,BUY,100.10,87
6172044,1242,LIMIT,BUY,100.16,69
6175685,1243,CANCEL,,1177,
6177469,1244,LIMIT,BUY,100.14,99
6180874,1245,LIMIT,BUY,100.14,4
6181212,1246,LIMIT,SELL,100.13,86
6184062,1247,CANCEL,,1155,
6185926,1248,LIMIT,SELL,100.20,51
6193036,1249,LIMIT,BUY,100.14,84
6198317,1250,LIMIT,SELL,100.19,48
6199136,1251,LIMIT,SELL,100.09,92
6208020,1252,IOC,SELL,100.09,77
6213434,1253,LIMIT,SELL,100.10,43
6216406,1254,IOC,BUY,99.99,9
6221996,1255,LIMIT,SELL,100.10,30
6222443,1256,IOC,BUY,100.05,80
6223843,1257,LIMIT,BUY,100.10,31
6233741,1258,LIMIT,SELL,100.09,83
6234489,1259,MARKET,SELL,,37
6234977,1260,LIMIT,BUY,100.10,86
6239145,1261,LIMIT,BUY,100.02,42
6242252,1262,CANCEL,,1108,
6243498,1263,LIMIT,SELL,100.14,12
6246443,1264,IOC,SELL,100.13,55
6254195,1265,LIMIT,BUY,100.12,39
6258970,1266,MARKET,BUY,,62
6260380,1267,LIMIT,BUY,100.04,65
6267581,1268,IOC,SELL,100.08,55
6269044,1269,IOC,SELL,100.06,23
6273359,1270,LIMIT,BUY,100.03,10
6278918,1271,LIMIT,BUY,100.11,65
6285149,1272,IOC,SELL,100.17,50
6293269,1273,MARKET,BUY,,5
6295408,1274,LIMIT,BUY,100.06,99
6301219,1275,LIMIT,SELL,100.18,55
6305362,1276,CANCEL,,824,
6305924,1277,LIMIT,BUY,100.08,33
6310077,1278,MARKET,SELL,,2
6312089,1279,LIMIT,SELL,100.21,11
6320684,1280,IOC,BUY,100.06,65
6329519,1281,LIMIT,BUY,100.09,14
6339000,1282,LIMIT,BUY,100.04,90
6344147,1283,CANCEL,,174,
6351092,1284,LIMIT,SELL,100.07,24
6353392,1285,LIMIT,SELL,100.13,24
6356784,1286,LIMIT,SELL,100.18,14
6359605,1287,LIMIT,BUY,100.07,62
6367654,1288,LIMIT,BUY,100.05,86
6377296,1289,CANCEL,,493,
6385953,1290,LIMIT,SELL,100.11,63
6393806,1291,LIMIT,BUY,100.00,41
6397831,1292,LIMIT,BUY,100.08,43
6399572,1293,IOC,SELL,100.09,68
6404250,1294,LIMIT,BUY,100.01,66
6411118,1295,CANCEL,,739,
6411490,1296,IOC,SELL,100.17,30
6419528,1297,LIMIT,BUY,100.01,85
6421273,1298,LIMIT,BUY,100.13,74
6429640,1299,LIMIT,SELL,100.18,22
6437051,1300,LIMIT,SELL,100.13,97
6438616,1301,MARKET,BUY,,42
6444999,1302,LIMIT,BUY,100.08,86
6447323,1303,LIMIT,BUY,100.04,29
6456859,1304,LIMIT,SELL,100.17,84
6466165,1305,LIMIT,BUY,100.05,12
6468089,1306,IOC,SELL,100.05,49
6477641,1307,LIMIT,SELL,100.04,55
6482978,1308,LIMIT,SELL,100.02,78
6492757,1309,LIMIT,SELL,100.10,38
6496443,1310,LIMIT,SELL,100.02,90
