bid,ask
100.73,100.76
100.73,100.76
100.73,100.76
100.73,100.76
100.73,100.76
100.73,100.76
100.73,100.76
100.73,100.74
100.73,100.76
100.73,100.76
100.73,100.76
100.73,100.76
100.74,100.76
100.74,100.76
100.74,100.76
100.74,100.76
100.74,100.76
100.74,100.76
100.74,100.76
100.74,100.76
100.74,100.76
100.74,100.76
100.74,100.76
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.74,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.77
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.78
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.79
100.76,100.8
100.76,100.8
100.76,100.8
100.76,100.8
100.76,100.81
100.76,100.81
100.76,100.81
100.76,100.81
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.82
100.81,100.83
100.81,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.84
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.83
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
100.82,100.85
